rus,en,matched,matchedEngName
Охинодзе,okhinodze,გოხინძე,gokhindze
Кулгазия,kulgaziia,გულგაზოვა,gulgazova
Барганчия,barganchiia,ბარგანჯია,barganjia
Мемышев,memishev,მამიშევ,mamishev
Мурчиладзе,murchiladze,მორჩილაძე,morchiladze
Тодешвили,todeshvili,თედეშვილი,tedeshvili
Кочулария,kochulariia,კოჩურინა,kochurina
Тишишвили,tishishvili,თუშიშვილი,tushishvili
Кабишошвили,kabishoshvili,კაბისაშვილი,kabisashvili
Шахдамджян,shakhdamdzhian,შახბაზიან,shakhbazian
Шераванов,sheravanov,შერმაზანოვი,shermazanovi
Кутаталодзе,kutatalodze,კუპატაძე,kupatadze
Берзилов,berzilov,ბარზილოვა,barzilova
Човлешвили,chovleshvili,ჩავლეშვილი,chavleshvili
Шишнашвили,shishnashvili,შიშნიაშვილი,shishniashvili
Дзнохаридзе,dznokharidze,ჯოხარიძე,jokharidze
Сардардинов,sardardinov,სარდაროვ,sardarov
Ягджан,iagdzhan,ლაგზიან,lagzian
Панджигидзе,pandzhigidze,ფანჩიკიძე,panchikidze
Бондер,bonder,ბონდარ,bondar
Тариялошвили,tariialoshvili,თარალოშვილი,taraloshvili
Гаравой,garavoi,გარაევი,garaevi
Джобави,dzhobavi,ძობავა,dzobava
Ералян,eralian,პალიან,palian
Лаперешвили,lapereshvili,ლაფერაშვილი,laperashvili
Болчеко,bolcheko,ბოიჩენკო,boichenko
Дховребадзе,dkhovrebadze,ცხოვრებაძე,tskhovrebadze
Гведошвили,gvedoshvili,ბედოშვილი,bedoshvili
Райхенбах,raikhenbakh,რაიტენბახ,raitenbakh
Брычев,brichev,მარიჩევ,marichev
Мацодия,matsodiia,მაცოლა,matsola
Облоча,oblocha,აბლოთია,ablotia
Едзвирадзе,edzviradze,ეძგვერაძე,edzgveradze
Коледашвили,koledashvili,ფოლადაშვილი,poladashvili
Мамисарошвили,mamisaroshvili,მამისარაშვილი,mamisarashvili
Сапронадзе,sapronadze,სოფრომაძე,sopromadze
Хецуряне,khetsuriane,ხეცურიანი,khetsuriani
Джакомая,dzhakomaia,ჩაკორაია,chakoraia
Тарсалия,tarsaliia,დარსალია,darsalia
Пеклашвили,peklashvili,გელაშვილი,gelashvili
Тигиляури,tigiliauri,თიღილაური,tighilauri
Кольчуле,kol'chule,კოლოჩოვი,kolochovi
Чикванадзе,chikvanadze,ჩიკვაიძე,chikvaidze
Пивилашвили,pivilashvili,ბიბილაშვილი,bibilashvili
Моргвеашвили,morgveashvili,მარგველაშვილი,margvelashvili
Надераня,naderania,ნადარაია,nadaraia
Голетян,goletian,გოლეთიანი,goletiani
Мируашвилли,miruashvilli,მირუაშვილი,miruashvili
Пирмисташвилли,pirmistashvilli,პირმისაშვილი,pirmisashvili
Кагайдирадзе,kagaidiradze,სანადირაძე,sanadiradze
Ляшок,liashok,ლიაშუკი,liashuki
Саранян,saranian,საკანიან,sakanian
Клуев,kluev,კლუევ,kluev
Кучерюк,kucheriuk,კუჩერი,kucheri
Кудушаури,kudushauri,ღუდუშაური,ghudushauri
Фальковский,fal'kovskii,ბალკოვსკი,balkovski
Кабинашвили,kabinashvili,გაბინაშვილი,gabinashvili
Харбувани,kharbuvani,ხაბულიანი,khabuliani
Торчишвили,torchishvili,თოფჩიშვილი,topchishvili
Шипимин,shipimin,შიპილინა,shipilina
Гунтадзе,guntadze,გუნთაძე,guntadze
Курхумули,kurkhumuli,კურკუმული,kurkumuli
Кошварт,koshvart,კოშარ,koshar
Карапатьян,karapat'ian,კარაპეტიან,karapetian
Шесилави,shesilavi,შეპილოვი,shepilovi
Бибирашвили,bibirashvili,ბიბილაშვილი,bibilashvili
Кбинашвили,kbinashvili,კბილაშვილი,kbilashvili
Илишаков,ilishakov,ელიშაკოვ,elishakov
Титатадзе,titatadze,ტაბატაძე,tabatadze
Ксоврель,ksovrel',ქსოვრელი,qsovreli
Свидченко,svidchenko,სვინჩენკო,svinchenko
Канцилошвили,kantsiloshvili,კაციაშვილი,katsiashvili
Торица,toritsa,თორია,toria
Мурждикнели,murzhdikneli,მურჯიკნელი,murjikneli
Загнеткин,zagnetkin,ლაგუტკინ,lagutkin
Тогонодзе,togonodze,ტოგონიძე,togonidze
Штрыев,shtriev,სარიევ,sariev
Самарканашвили,samarkanashvili,სამკანაშვილი,samkanashvili
Нимазов,nimazov,ნამაზოვ,namazov
Чанчарадзе,chancharadze,ჩინჩარაძე,chincharadze
Муравченко,muravchenko,ბურავჩენკო,buravchenko
Манаенко,manaenko,მანზენკო,manzenko
Окопошвили,okoposhvili,აკოფაშვილი,akopashvili
Цизигури,tsiziguri,ცილიკური,tsilikuri
Пиргасум,pirgasum,პირგასუმოვი,pirgasumovi
Почвашвит,pochvashvit,ქოჩიაშვილი,qochiashvili
Шергипашвили,shergipashvili,შერგილაშვილი,shergilashvili
Шнейдер,shneider,შნეიდერ,shneider
Сиджая,sidzhaia,ბიძაია,bidzaia
Мезалашвили,mezalashvili,მეგალაშვილი,megalashvili
Ахалая (Ахалаев),akhalaia (akhalaev),ახალაია-სოხაძე,akhalaia-sokhadze
Гонченко,gonchenko,დონჩენკო,donchenko
Маврашвили,mavrashvili,ზავრაშვილი,zavrashvili
Дошняк,doshniak,დოშოიან,doshoian
Хомерихи,khomerikhi,ხომერიკი,khomeriki
Кеинашвили,keinashvili,კეინაშვილი,keinashvili
Бегоев,begoev,ბეგოევი,begoevi
Вышникин,vishnikin,მისნიკი,misniki
Чаги,chagi,ჩალი,chali
Турманошвили,turmanoshvili,თურმანიშვილი,turmanishvili
Пхили,pkhili,მხაილი,mkhaili
Кибодзо,kibodzo,კილაძე,kiladze
Тенишвилли,tenishvilli,თენიეშვილი,tenieshvili
Жудонадзе,zhudonadze,დონაძე,donadze
Суховсин,sukhovsin,სუხოვი,sukhovi
Струченко,struchenko,სტუჩენკო,stuchenko
Драгин,dragin,დრაგან,dragan
Аутидзе,autidze,ანთიძე,antidze
Хорония,khoroniia,ხარონია,kharonia
Сутношвилли,sutnoshvilli,მუთოშვილი,mutoshvili
Гахтадзе,gakhtadze,ბახტაძე,bakhtadze
Конецян,konetsian,კანციან,kantsian
Гугешашавили,gugeshashavili,გუგეშაშვილი,gugeshashvili
Мелакшанидзе,melakshanidze,მალაქშანიძე,malaqshanidze
Чиалашвили,chialashvili,ჩილაშვილი,chilashvili
Корсули,korsuli,დორეული,doreuli
Шушуян,shushuian,შუშანიან,shushanian
Марзашвили,marzashvili,მარზაშვილი,marzashvili
Лапари,lapari,ლაფაური,lapauri
Азарошвили,azaroshvili,აზარაშვილი,azarashvili
Джаларидзе,dzhalaridze,ძალამიძე,dzalamidze
Марданидзе,mardanidze,ვარდანიძე,vardanidze
Дадунащвили,dadunaschvili,დადუნაშვილი,dadunashvili
Бушлишвили,bushlishvili,თუშიშვილი,tushishvili
Тюхорин,tiukhorin,ტიუხი,tiukhi
Эпишев,epishev,ეპიშევა,episheva
Сиханишвили,sikhanishvili,სულხანიშვილი,sulkhanishvili
Чокалов,chokalov,ჩაკალოვ,chakalov
Цетаишвили,tsetaishvili,წიტაიშვილი,tsitaishvili
Айдурядзе,aiduriadze,ანდრიაძე,andriadze
Затулашвили,zatulashvili,თათულაშვილი,tatulashvili
Обасашвили,obasashvili,აბასაშვილი,abasashvili
Армоцадзе,armotsadze,ორმოცაძე,ormotsadze
Гоцерелия,gotsereliia,გაწერელია,gatserelia
Бодакия,bodakiia,ბოდოკია,bodokia
Патрладзе,patrladze,ფატლაძე,patladze
Ривозадзе,rivozadze,ნოზაძე,nozadze
Тиркиз,tirkiz,თირქია,tirqia
Арнеладзе,arneladze,არველაძე,arveladze
Гуркинидзе,gurkinidze,გურგენიძე,gurgenidze
Мтамришвили,mtamrishvili,მთავრიშვილი,mtavrishvili
Еркомошвилли,erkomoshvilli,ერკოშვილი,erkoshvili
Церцзнуладзе,tsertsznuladze,ცერცვაძე,tsertsvadze
Лесиндзе,lesindze,ლესინძე,lesindze
Котринадзе,kotrinadze,კოტრიკაძე,kotrikadze
Циласан,tsilasan,წილოსანი,tsilosani
Джоржуа,dzhorzhua,ჭოჭუა,tchotchua
Тарцимения,tartsimeniia,დარციმელია,dartsimelia
Стыблына,stiblina,შილინა,shilina
Ельчанинов,el'chaninov,ლუჩანინოვი,luchaninovi
Заркун,zarkun,ზარქუა,zarqua
Шарлоновима,sharlonovima,შარონოვა,sharonova
Ергалидзе,ergalidze,ებრალიძე,ebralidze
Гургадзи,gurgadzi,გორგაძე,gorgadze
Порохови,porokhovi,პოროხოვი,porokhovi
Мелекситов,meleksitov,მელიქსეტოვ,meliqsetov
Дацук,datsuk,დაციუკ,datsiuk
Окропердян,okroperdian,ხოფერია,khoperia
Котужаев,kotuzhaev,ხუჟაევა,khuzhaeva
Кюклиашвили,kiukliashvili,კიკლიაშვილი,kikliashvili
Норшанья,norshan'ia,მარშანია,marshania
Замшарадзе,zamsharadze,სამხარაძე,samkharadze
Миссирели,missireli,მისირელი,misireli
Джингащвили,dzhingaschvili,დინგაშვილი,dingashvili
Шуижикошвили,shuizhikoshvili,შინჯიკაშვილი,shinjikashvili
Горджуладзе,gordzhuladze,გორდულაძე,gorduladze
Деванозашвили,devanozashvili,დევნოზაშვილი,devnozashvili
Багавели,bagaveli,ბარათელი,barateli
Хараншвили,kharanshvili,ხარაიშვილი,kharaishvili
Вейхишвили,veikhishvili,ვეფხიშვილი,vepkhishvili
Бикутова,bikutova,ბინატოვა,binatova
Квилмадзе,kvilmadze,კილაძე,kiladze
Лятифов,liatifov,ბათიროვ,batirov
Амфеканов,amfekanov,ამირხანოვ,amirkhanov
Кашишев,kashishev,ქეშიშევ,qeshishev
Понферов,ponferov,პენდეროვ,penderov
Буцкренидзе,butskrenidze,ბუცხრეკიძე,butskhrekidze
Кахняшвили,kakhniashvili,კახნიაშვილი,kakhniashvili
Маркуладзе,markuladze,მერკულაძე,merkuladze
Фусин,fusin,რუსია,rusia
Чхедунадзе,chkhedunadze,ჩხიტუნიძე,chkhitunidze
Шелистов,shelistov,შელიაკოვ,sheliakov
Шеланберидзе,shelanberidze,შელამბერიძე,shelamberidze
Изнул,iznul,იზნო,izno
Чачую,chachuiu,ჩაჩუა,chachua
Яловешн,ialoveshn,იაკოვენკო,iakovenko
Акепян,akepian,აკოფიან,akopian
Карниенко,karnienko,კარნიენკო,karnienko
Аранелян,aranelian,არაქელიან,araqelian
Концинашвили,kontsinashvili,ხუცინაშვილი,khutsinashvili
Набибов,nabibov,ნასიბოვ,nasibov
Агинислян,aginislian,გინოსიან,ginosian
Конетадзе,konetadze,კვენეტაძე,kvenetadze
Мльхидзе,ml'khidze,მესხიძე,meskhidze
Вачаншвили,vachanshvili,ვაჩეიშვილი,vacheishvili
Гергаия,gergaiia,გერგაია,gergaia
Котайгора,kotaigora,კოტანოვა,kotanova
Овернян,overnian,ოვეიან,oveian
Коот,koot,კოტ,kot
Паилади,pailadi,ფაიადი,paiadi
Бахурашвили,bakhurashvili,ბახუტაშვილი,bakhutashvili
Кулинков,kulinkov,კულიკოვ,kulikov
Мирырлишвилли,mirirlishvilli,მირილაშვილი,mirilashvili
Джодогуа,dzhodogua,ძიგუა,dzigua
Кулагашвилли,kulagashvilli,ბულაგაშვილი,bulagashvili
Мацхваришвили,matskhvarishvili,მეცხვარიშვილი,metskhvarishvili
Мамсикашвили,mamsikashvili,მამსიკაშვილი,mamsikashvili
Пальшашвили,pal'shashvili,ფარეშაშვილი,pareshashvili
Кургенков,kurgenkov,გურგენოვ,gurgenov
Хатджабуридзе,khatdzhaburidze,ხაჭაპურიძე,khatchapuridze
Гиорген,giorgen,გორენ,goren
Азорян,azorian,აზარიან,azarian
Чентуриев,chenturiev,ჭანტურია,tchanturia
Стурия,sturiia,სტურუა,sturua
Садыев,sadiev,სადიევ,sadiev
Копринадзе,koprinadze,კოპინაძე,kopinadze
Агалошвили,agaloshvili,აგათოშვილი,agatoshvili
Сайташвилли,saitashvilli,საათაშვილი,saatashvili
Тодула,todula,თოდუა,todua
Сапалов,sapalov,საფაროვ,saparov
Синопян,sinopian,სიმონიან,simonian
Ирмадзе,irmadze,ირემაძე,iremadze
Колбац,kolbats,კოლბაია,kolbaia
Хашпирадзе,khashpiradze,ხაშრილაძე,khashriladze
Амозарян,amozarian,ამაზარიან,amazarian
Хочауры,khochauri,ხაჩიური,khachiuri
Гуванский,guvanskii,დუვანსკი,duvanski
Больквадзе,bol'kvadze,ბოლქვაძე,bolqvadze
Амбелия,ambeliia,ამბალია,ambalia
Кинчакидзе,kinchakidze,ხინჩაკაძე,khinchakadze
Лемитадзе,lemitadze,ლომთაძე,lomtadze
Беловадзе,belovadze,ბოლქვაძე,bolqvadze
Тилишвили,tilishvili,ფილიშვილი,pilishvili
Залюбовскый,zaliubovskii,ზალუბოვსკი,zalubovski
Агнешвили,agneshvili,აგიაშვილი,agiashvili
Хакуа,khakua,ხახუა,khakhua
Келдашвили,keldashvili,კელდიშვილი,keldishvili
Горшашвили,gorshashvili,გოჩაშვილი,gochashvili
Аболашвили,abolashvili,აბულაშვილი,abulashvili
Аньшин,an'shin,არიშინ,arishin
Ткешелишвили,tkeshelishvili,ტყეშელაშვილი,tkheshelashvili
Игутян,igutian,იგიტიან,igitian
Хотоашвили,khotoashvili,ხოლოაშვილი,kholoashvili
Кабоян,kaboian,ბაბოიან,baboian
Инашба,inashba,ინაფშბა,inapshba
Давидмыгвдлишвили,davidmigvdlishvili,დავითმღვდლიშვილი,davitmghvdlishvili
Патенашвили,patenashvili,გათენაშვილი,gatenashvili
Бондарук,bondaruk,ბონდარუკი,bondaruki
Кохорошвили,kokhoroshvili,კოკორაშვილი,kokorashvili
Медаидзе,medaidze,მედოიძე,medoidze
Осиядзе,osiiadze,სირაძე,siradze
Буцхронидзе,butskhronidze,ბუცხრიკიძე,butskhrikidze
Димедов,dimedov,მამედოვ,mamedov
Заварин,zavarin,ზავარინი,zavarini
Джангинарашвили,dzhanginarashvili,ჟანგირაშვილი,zhangirashvili
Баласян,balasian,ბალასიან,balasian
Кикорев,kikorev,კიკორია,kikoria
Берсинев,bersinev,ბერიევი,berievi
Степков,stepkov,სტეფანოვ,stepanov
Махмакуров,makhmakurov,მახმუდოვ,makhmudov
Уголава,ugolava,უგულავა,ugulava
Кобыльян,kobil'ian,კობელიან,kobelian
Такмазов,takmazov,ნამაზოვ,namazov
Хурулов,khurulov,ყურულოვი,khurulovi
Никаноров,nikanorov,ნიკანოროვა,nikanorova
Сандоров,sandorov,სარდაროვ,sardarov
Пшевинирадзе,psheviniradze,შვანგირაძე,shvangiradze
Сихишвили,sikhishvili,სუხიშვილი,sukhishvili
Сайдиев,saidiev,საიდაევ,saidaev
Сосницкий,sosnitskii,სოსნიცკაია,sosnitskaia
Кумсьяшвили,kums'iashvili,კუმსიაშვილი,kumsiashvili
Габраушвили,gabraushvili,გაბრაშვილი,gabrashvili
Мартыньян,martin'ian,მარტიკიან,martikian
Ханешвили,khaneshvili,ხანიშვილი,khanishvili
Кварацхелий,kvaratskhelii,კვარაცხელია,kvaratskhelia
Афлидляны,aflidliani,აიდოიანი,aidoiani
Ковязин,koviazin,კორიაკინ,koriakin
Брегуадзе,breguadze,ბრეგვაძე,bregvadze
Курчитзе,kurchitze,ხაჩიძე,khachidze
Гугунови,gugunovi,ბუგუნოვი,bugunovi
Черладзе,cherladze,ხელაძე,kheladze
Хамайсурадзе,khamaisuradze,ხამასურაძე,khamasuradze
Комбат,kombat,კომბაი,kombai
Чабраилов,chabrailov,ჯაბრაილოვ,jabrailov
Гориев,goriev,გოგიევი,gogievi
Кемулариа,kemularia,კემულარია,kemularia
Мурушидзе,murushidze,მურუშიძე,murushidze
Снигур,snigur,სნიგურ,snigur
Бурых,burikh,ბურიკ,burik
Борахмидзе,borakhmidze,კობახიძე,kobakhidze
Вейне,veine,გეინ,gein
Цуцхубая,tsutskhubaia,ცუცხუბაია,tsutskhubaia
Колдобанов,koldobanov,კოლობანოვა,kolobanova
Слощев,sloschev,თოფჩევ,topchev
Жорзиладзе,zhorziladze,ჟორჟოლაძე,zhorzholadze
Ахалкацашвили,akhalkatsashvili,ახალკაციშვილი,akhalkatsishvili
Пенцев,pentsev,პენცოვა,pentsova
Питюк,pitiuk,პიტიური,pitiuri
Рутбелашвили,rutbelashvili,თბელაშვილი,tbelashvili
Джобау,dzhobau,აჟიბა,azhiba
Гуртидзе,gurtidze,გურჯიძე,gurjidze
Бежинашвили,bezhinashvili,ბეჟიტაშვილი,bezhitashvili
Искаков,iskakov,ისკაკოვა,iskakova
Комикадзе,komikadze,ლომინაძე,lominadze
Оголашвили,ogolashvili,გოგოლაშვილი,gogolashvili
Нацумишвили,natsumishvili,ნაცვლიშვილი,natsvlishvili
Манжешвили,manzheshvili,მანიჟაშვილი,manizhashvili
Нинабадзе,ninabadze,ნიქაბაძე,niqabadze
Цавугулашвили,tsavugulashvili,ცალუღელაშვილი,tsalughelashvili
Староверов,staroverov,სტარავეროვი,staraverovi
Хемад,khemad,ხამედ,khamed
Побирский,pobirskii,ნოვიცკი,novitski
Иванешвали,ivaneshvali,ივანეშვილი,ivaneshvili
Газаяни,gazaiani,გაზარიანი,gazariani
Печерский,pecherskii,პეჩერსკი,pecherski
Тагильвердов,tagil'verdov,ტაგლივერდი,tagliverdi
Белобарадько,belobarad'ko,ბელობოროდოვა,beloborodova
Гамджешвили,gamdzheshvili,გამჟაშვილი,gamzhashvili
Мебцеридзе,mebtseridze,მესერიძე,meseridze
Чакалашвили,chakalashvili,ჩაკალაშვილი,chakalashvili
Чачуга,chachuga,ჩაჩუა,chachua
Келиберашвили,keliberashvili,კელბერაშვილი,kelberashvili
Бакалия,bakaliia,ბარკალაია,barkalaia
Каримашвили,karimashvili,კაკიაშვილი,kakiashvili
Жоржильяни,zhorzhil'iani,ჟორჟოლიანი,zhorzholiani
Памаладзе,pamaladze,მამალაძე,mamaladze
Шахмепян,shakhmepian,შახბეკიან,shakhbekian
Гоюголадзе,goiugoladze,გოგოლაძე,gogoladze
Райноулин,rainoulin,რაინაული,rainauli
Гугашвилий,gugashvilii,გიგაშვილი,gigashvili
Чолигава,choligava,ჩალიგავა,chaligava
Тудов,tudov,ტუზოვი,tuzovi
Хозарадзе,khozaradze,ხაზარაძე,khazaradze
Верукашвили,verukashvili,ვერულაშვილი,verulashvili
Мнекин,mnekin,მნეკინი,mnekini
Машакарьян,mashakar'ian,მაშკარიან,mashkarian
Баблуани,babluani,ბაბლუანი,babluani
Учерехелидзе,ucherekhelidze,უგრეხელიძე,ugrekhelidze
Циганок,tsiganok,ციგანოვი,tsiganovi
Мекаребидзе,mekarebidze,მაკარიძე,makaridze
Ииязов,iiiazov,ილიაზოვ,iliazov
Блрцян,blrtsian,ბლრციან,blrtsian
Канторадзе,kantoradze,კანთელაძე,kanteladze
Мигунов,migunov,მიგუნოვი,migunovi
Мусали,musali,მუსავი,musavi
Джаноев,dzhanoev,დჟანოვი,dzhanovi
Черткиев,chertkiev,ჩერტკოევ,chertkoev
Вартеватьян,vartevat'ian,ვართევანიან,vartevanian
Капалюк,kapaliuk,ტავალიუკ,tavaliuk
Гарцеваношвили,gartsevanoshvili,გარსევანიშვილი,garsevanishvili
Квичиц,kvichits,ხვიჩია,khvichia
Хавазашвили,khavazashvili,ყავალაშვილი,khavalashvili
Агасян,agasian,აგასიან,agasian
Триикозашвили,triikozashvili,ტრინკოზაშვილი,trinkozashvili
Галицын,galitsin,გალიცინი,galitsini
Боровиков,borovikov,ბოროვიკოვა,borovikova
Джихамиджя,dzhikhamidzhia,დიხამინჯია,dikhaminjia
Шейранов,sheiranov,შეირანოვ,sheiranov
Ласурошвили,lasuroshvili,ლასურაშვილი,lasurashvili
Эдыширашвили,edishirashvili,ედიშერაშვილი,edisherashvili
Хундатзе,khundatze,ხუნდაძე,khundadze
Центилачвили,tsentilachvili,ცენგირაშვილი,tsengirashvili
Цыновиладзе,tsinoviladze,ცნობილაძე,tsnobiladze
Аримбарашвили,arimbarashvili,ალიმბარაშვილი,alimbarashvili
Кузнецова,kuznetsova,კუზნეცოვა,kuznetsova
Мурухулов,murukhulov,მურსაკულოვ,mursakulov
Авбоянц,avboiants,ავოიანც,avoiants
Клеташвили,kletashvili,ხეტაშვილი,khetashvili
Усванидзе,usvanidze,სვანიძე,svanidze
Насурудинов,nasurudinov,ბადრუდინოვ,badrudinov
Селумян,selumian,სელუმიან,selumian
Ваношвили,vanoshvili,ვანიშვილი,vanishvili
Дорбилян,dorbilian,დარბინიან,darbinian
Фидосеев,fidoseev,ფედოსეევი,pedoseevi
Молочинин,molochinin,მოლოდჩინინ,molodchinin
Козляк,kozliak,კოზლიუკ,kozliuk
Каметьяни,kamet'iani,კანეციანი,kanetsiani
Чиморава,chimorava,ჩიქობავა,chiqobava
Велиджананашвили,velidzhananashvili,ველიხანაშვილი,velikhanashvili
Шанхиев,shankhiev,შანშიევი,shanshievi
Хомов,khomov,ხრომოვ,khromov
Гагладзе,gagladze,აგლაძე,agladze
Гвголадзе,gvgoladze,გოგოლაძე,gogoladze
Киладзи,kiladzi,კილაძე,kiladze
Чаптурд,chapturd,ჩალაური,chalauri
Зажитский,zazhitskii,ზარჟიცკი,zarzhitski
Надиваидзе,nadivaidze,ნადიბაიძე,nadibaidze
Шнейдерман,shneiderman,შნეიდერი,shneideri
Мособлошвили,mosobloshvili,მოსულიშვილი,mosulishvili
Маглалемидзе,maglalemidze,მაღლაკელიძე,maghlakelidze
Шумбуридзе,shumburidze,ჭუმბურიძე,tchumburidze
Голетионе,goletione,გოლეთიანი,goletiani
Микляшвили,mikliashvili,კიკლიაშვილი,kikliashvili
Зобнев,zobnev,კორნევ,kornev
Годз,godz,გედზ,gedz
Ксетеяшвили,kseteiashvili,პეტრიაშვილი,petriashvili
Горсиванов,gorsivanov,გორგიჯანოვ,gorgijanov
Верулишвили,verulishvili,ვერულიშვილი,verulishvili
Бещев,beschev,ბელჩევი,belchevi
Элизбарашбили,elizbarashbili,ელიზბარაშვილი,elizbarashvili
Джаукцон,dzhauktson,ჟამკოციან,zhamkotsian
Гундокчан,gundokchan,განდოიან,gandoian
Никебидзе,nikebidze,კიკაბიძე,kikabidze
Джаванишвили,dzhavanishvili,ძაგანიშვილი,dzaganishvili
Езиешвили,ezieshvili,ეზიეშვილი,ezieshvili
Бапренец,baprenets,კადენეც,kadenets
Маргушвили,margushvili,მარგოშვილი,margoshvili
Гекаев,gekaev,გერაევ,geraev
Цуляев,tsuliaev,სულიევ,suliev
Тевзядзе,tevziadze,თევზაძე,tevzadze
Укриялашвили,ukriialashvili,კრიალაშვილი,krialashvili
Натьян,nat'ian,ნატრიან,natrian
Амрянидзе,amrianidze,ბერიანიძე,berianidze
Мальмин,mal'min,მალომან,maloman
Местурашфили,mesturashfili,მასურაშვილი,masurashvili
Томаза,tomaza,ცომაია,tsomaia
Пертаца,pertatsa,პერტაია,pertaia
Цулаг,tsulag,წულაია,tsulaia
Кухеанидзе,kukheanidze,კუხიანიძე,kukhianidze
Мимулашвилли,mimulashvilli,მამულაშვილი,mamulashvili
Китоян,kitoian,ტიტოიან,titoian
Ткешелашкили,tkeshelashkili,ტყეშელაშვილი,tkheshelashvili
Буртджалия,burtdzhaliia,კურცხალია,kurtskhalia
Чигалаев,chigalaev,გიგოლაევ,gigolaev
Бешапидзе,beshapidze,ვეშაპიძე,veshapidze
Намзетшвили,namzetshvili,ნამზითიშვილი,namzitishvili
Бешенцев,beshentsev,ბეჟენცევი,bezhentsevi
Амаз,amaz,აბაზ,abaz
Коробцев,korobtsev,კოროტაევ,korotaev
Шипаволов,shipavolov,შაპოვალოვ,shapovalov
Биюн,biiun,სივუნ,sivun
Метошвили,metoshvili,მექოშვილი,meqoshvili
Бювшанов,biuvshanov,უშანოვ,ushanov
Загоравский,zagoravskii,ლაგოვსკიი,lagovskii
Моканталашвили,mokantalashvili,მაკანტალაშვილი,makantalashvili
Голямов,goliamov,პოლიაკოვ,poliakov
Яшакашвили,iashakashvili,ქაშაკაშვილი,qashakashvili
Илинадзе,ilinadze,ილიაძე,iliadze
Джинжелов,dzhinzhelov,ზეინალოვ,zeinalov
Рабаев,rabaev,ბაბაევ,babaev
Куландия,kulandiia,კალანდია,kalandia
Дежин,dezhin,რეზვინ,rezvin
Саалкян,saalkian,სააკიან,saakian
Макартаган,makartagan,მაკარიან,makarian
Механамов,mekhanamov,მახარამოვ,makharamov
Недня,nednia,ნედრია,nedria
Гигитошвили,gigitoshvili,გიგიტაშვილი,gigitashvili
Хихидзе,khikhidze,ხიხაძე,khikhadze
Петерсон,peterson,პეტერს,peters
Джангиришвили,dzhangirishvili,ჟანგირაშვილი,zhangirashvili
Мириашвили,miriashvili,მიქიაშვილი,miqiashvili
Тагакидзе,tagakidze,ტაკიძე,takidze
Годекидзе,godekidze,გოდერიძე,goderidze
Бинкенадзе,binkenadze,ბურკენაძე,burkenadze
Уберишвили,uberishvili,ბერიშვილი,berishvili
Кзириадзе,kziriadze,კირთაძე,kirtadze
Тауда,tauda,თარბა,tarba
Саджаля,sadzhalia,ხაჟალია,khazhalia
Ячмуров,iachmurov,მახმუდოვ,makhmudov
Горделемудев,gordelemudev,გორდელაძე,gordeladze
Ломсади,lomsadi,ლომსაძე,lomsadze
Ткелешвили,tkeleshvili,თედეშვილი,tedeshvili
Гололушвия,gololushviia,გოგოლაშვილი,gogolashvili
Супремядзе,supremiadze,სოფრომაძე,sopromadze
Азкеладзе,azkeladze,ძნელაძე,dzneladze
Цымболик,tsimbolik,ციმბოლიუკ,tsimboliuk
Кукутя,kukutia,კეკუტია,kekutia
Мякменко,miakmenko,იაკიმენკო,iakimenko
Зоотвили,zootvili,ზოლოშვილი,zoloshvili
Щеткин,schetkin,ჩეთინ,chetin
Тудорашвили,tudorashvili,თედორაშვილი,tedorashvili
Гвассалия,gvassaliia,გვასალია,gvasalia
Колозия,koloziia,კოლოდინა,kolodina
Апринакидзе,aprinakidze,აფრიდონიძე,apridonidze
Корчев,korchev,კოჩევი,kochevi
Лодарье,lodar'e,ლოლაძე,loladze
Шенгелея,shengeleia,შენგელია,shengelia
Колхдидзе,kolkhdidze,კობახიძე,kobakhidze
Цетаидзе,tsetaidze,წითლიძე,tsitlidze
Чехаташвили,chekhatashvili,ჩახუტაშვილი,chakhutashvili
Рогатепян,rogatepian,ოგანესიან,oganesian
Джаватия,dzhavatiia,დჟავადოვა,dzhavadova
Джогуа,dzhogua,ძიგუა,dzigua
Кулалагошвили,kulalagoshvili,კულალაღაშვილი,kulalaghashvili
Гаджев,gadzhev,გადჟიევ,gadzhiev
Чапек,chapek,ჩეპელ,chepel
Поро,poro,ფოროი,poroi
Меликостян,melikostian,მელიტოსიან,melitosian
Тетяшули,tetiashuli,ტეტიაშვილი,tetiashvili
Гомимидзе,gomimidze,გოგიტიძე,gogitidze
Нуреев,nureev,ნურიევ,nuriev
Айхуба,aikhuba,ახუბა,akhuba
Макринский,makrinskii,ლავრინსკი,lavrinski
Кагутьян,kagut'ian,იაგუტიან,iagutian
Вашаладзе,vashaladze,ვაშაკიძე,vashakidze
Котомин,kotomin,კოტომინა,kotomina
Джиловидзе,dzhilovidze,ჟივიძე,zhividze
Гагиберидзе,gagiberidze,გოგიბერიძე,gogiberidze
Цуцушвили,tsutsushvili,წუწაშვილი,tsutsashvili
Локца,loktsa,კოლცა,koltsa
Гагадава,gagadava,გაბედავა,gabedava
Хруслова,khruslova,ხრულოვა,khrulova
Суляй,suliai,ბულია,bulia
Пциаладзе,ptsialadze,ფცქიალაძე,ptsqialadze
Каглечидзе,kaglechidze,გოგლიჩიძე,goglichidze
Гоишашвили,goishashvili,გოისაშვილი,goisashvili
