rus,en,matched,matchedEngName
Тартарашвили,tartarashvili,ტარტარაშვილი,tartarashvili
Германашвили,germanashvili,გერმანაშვილი,germanashvili
Кубалашвили,kubalashvili,კუბლაშვილი,kublashvili
Покучава,pokuchava,ბოკუჩავა,bokuchava
Нецветов,netsvetov,ნესტეროვ,nesterov
Никучадзе,nikuchadze,ნიკუჩაძე,nikuchadze
Тер-Оганезов,ter-oganezov,ტერ-ოგანეზოვი,ter-oganezovi
Пхикидзе,pkhikidze,ფხიკიძე,pkhikidze
Алелишвили,alelishvili,ალელიშვილი,alelishvili
Веис,veis,ვეის,veis
Цапава,tsapava,ცაავა,tsaava
Петраков,petrakov,პეტრაკოვა,petrakova
Арутюков,arutiukov,არუთიუნოვ,arutiunov
Гогелиани,gogeliani,გოგელიანი,gogeliani
Рстакян,rstakian,რსტაკიან,rstakian
Маглаберидзе,maglaberidze,მაღლაფერიძე,maghlaperidze
Кикурадзе,kikuradze,ნიკურაძე,nikuradze
Мерзоян,merzoian,მირზოიან,mirzoian
Кошаташян,koshatashian,კოშატაშიან,koshatashian
Мамугашвили,mamugashvili,მამულაშვილი,mamulashvili
Куджабидзе,kudzhabidze,კუჭაიძე,kutchaidze
Кунашвили,kunashvili,ხუნაშვილი,khunashvili
Сагашвили,sagashvili,საბაშვილი,sabashvili
Халваш,khalvash,ხალვაშ,khalvash
Брачули,brachuli,ბრაჭული,bratchuli
Байадзе,baiadze,ბაიაძე,baiadze
Чудаков,chudakov,ჩუდაკოვა,chudakova
Кочоян,kochoian,კოჩოიან,kochoian
Ткемеладзе,tkemeladze,ტყემალაძე,tkhemaladze
Ефодзе,efodze,ერაძე,eradze
Сердия,serdiia,სორდია,sordia
Бабаков,babakov,ბაბანოვ,babanov
Петрозашвили,petrozashvili,პეტრუზაშვილი,petruzashvili
Подгорный,podgornii,პოდგორნაია,podgornaia
Мищевский,mischevskii,ლიჩევსკი,lichevski
Лабахуа,labakhua,ლაბახუა,labakhua
Капинадзе,kapinadze,კაპანაძე,kapanadze
Красильников,krasil'nikov,კრასილნიკოვა,krasilnikova
Садых,sadikh,სადიკი,sadiki
Квовадзе,kvovadze,კიკვაძე,kikvadze
Апициаури,apitsiauri,აფიციაური,apitsiauri
Юхименко,iukhimenko,იუხიმენკო,iukhimenko
Элканишвили,elkanishvili,ელკანიშვილი,elkanishvili
Агирба,agirba,აგირბა,agirba
Заргинава,zarginava,ზარგინავა,zarginava
Задаян,zadaian,ზადოიან,zadoian
Варташвили,vartashvili,მარტაშვილი,martashvili
Окребелашвили,okrebelashvili,ოკრიბელაშვილი,okribelashvili
Фхакадзе,fkhakadze,ფხაკაძე,pkhakadze
Уграхалидзе,ugrakhalidze,უგრეხელიძე,ugrekhelidze
Цнобелидзе,tsnobelidze,ცნობილაძე,tsnobiladze
Мариамули,mariamuli,მარიამული,mariamuli
Чкорда,chkorda,შკორბა,shkorba
Рябцев,riabtsev,რიაბცევა,riabtseva
Маноян,manoian,მანოიან,manoian
Мегрелашвили,megrelashvili,მეგრელაშვილი,megrelashvili
Мухлис,mukhlis,მუხინ,mukhin
Русин,rusin,რუსია,rusia
Акапов,akapov,აკოფოვ,akopov
Бухрекидзе,bukhrekidze,ბუხრიკიძე,bukhrikidze
Машков,mashkov,მაშკოვა,mashkova
Габоев,gaboev,გაბოევი,gaboevi
Ежвишвили,ezhvishvili,ეჟიშვილი,ezhishvili
Галицкий,galitskii,გალიცინი,galitsini
Шавердошвили,shaverdoshvili,შავერდოშვილი,shaverdoshvili
Чалобоев,chaloboev,ჩალაბოვი,chalabovi
Саралашвили,saralashvili,სარალაშვილი,saralashvili
Гагулашвили,gagulashvili,გაგულაშვილი,gagulashvili
Папулашвили,papulashvili,პაპულაშვილი,papulashvili
Кобезов,kobezov,კობესოვ,kobesov
Хурадзе,khuradze,ყურაძე,khuradze
Аристов,aristov,არისტოვი,aristovi
Богурадзе,boguradze,ბაგურაძე,baguradze
Кравелидзе,kravelidze,კრაველიძე,kravelidze
Кевкишвили,kevkishvili,კევლიშვილი,kevlishvili
Чкариули,chkariuli,ჩქარეული,chqareuli
Асотиани,asotiani,ასათიანი,asatiani
Бичинов,bichinov,ბიჩინოვ,bichinov
Коблишвили,koblishvili,კობლიშვილი,koblishvili
Дробин,drobin,დრობინა,drobina
Чиквайдзе,chikvaidze,ჩიკვაიძე,chikvaidze
Чехоналидзе,chekhonalidze,ჭოხონელიძე,tchokhonelidze
Майсая,maisaia,მაისაია,maisaia
Гахория,gakhoriia,გახარია,gakharia
Арчуашвили,archuashvili,არჩუაშვილი,archuashvili
Болотов,bolotov,ზოლოტოვ,zolotov
Аракильян,arakil'ian,არაკელიან,arakelian
Фифайшвили,fifaishvili,ინაიშვილი,inaishvili
Сахаров,sakharov,სახაროვი,sakharovi
Гафаров,gafarov,გაფაროვ,gaparov
Сарайков,saraikov,სარქისოვ,sarqisov
Мишеладзе,misheladze,მიშელაძე,misheladze
Мурад,murad,მურაი,murai
Чучуа,chuchua,ჩაჩუა,chachua
Угрехалидзе,ugrekhalidze,უგრეხელიძე,ugrekhelidze
Булатошвили,bulatoshvili,ბულაშვილი,bulashvili
Аликперов,alikperov,ალიკპეროვი,alikperovi
Буцуашвили,butsuashvili,ბუწუაშვილი,butsuashvili
Гебрашвили,gebrashvili,გაბრაშვილი,gabrashvili
Кулява,kuliava,კულიევა,kulieva
Джабаров,dzhabarov,ხაბაროვ,khabarov
Фильченко,fil'chenko,ილჩენკო,ilchenko
Хохинашвили,khokhinashvili,ხოხიაშვილი,khokhiashvili
Качнидзе,kachnidze,კახნიძე,kakhnidze
Багдадян,bagdadian,ბაგდადიან,bagdadian
Мелексишвили,meleksishvili,მელექსიშვილი,meleqsishvili
Лухошвили,lukhoshvili,ლუხოშვილი,lukhoshvili
Булухия,bulukhiia,ბულუხია,bulukhia
Миндорошвили,mindoroshvili,მინდორაშვილი,mindorashvili
Аджанец,adzhanets,აზიზიანც,aziziants
Каторашвили,katorashvili,კოტორაშვილი,kotorashvili
Кухташвили,kukhtashvili,კოხტაშვილი,kokhtashvili
Шахмурадов,shakhmuradov,შახმურადოვ,shakhmuradov
Мамамтавришвили,mamamtavrishvili,მამამთავრიშვილი,mamamtavrishvili
Саниблидзе,saniblidze,სანებლიძე,saneblidze
Ростошвили,rostoshvili,როსტოშვილი,rostoshvili
Гавва,gavva,გავვა,gavva
Кончулия,konchuliia,კუნჭულია,kuntchulia
Иванков,ivankov,ივანოვ,ivanov
Магаев,magaev,მაგაევი,magaevi
Гунава,gunava,გუნავა,gunava
Квираия,kviraiia,კვირაია,kviraia
Качаури,kachauri,კაიშაური,kaishauri
Мацеберидзе,matseberidze,მაცაბერიძე,matsaberidze
Ходелидзе,khodelidze,ხოდელიძე,khodelidze
Арудинов,arudinov,არუთინოვ,arutinov
Трачук,trachuk,ტრაჩუკ,trachuk
Чконья,chkon'ia,ჩკოპოია,chkopoia
Заадашвили,zaadashvili,ალადაშვილი,aladashvili
Сангулашвили,sangulashvili,ჯანგულაშვილი,jangulashvili
Кошия,koshiia,კაშია,kashia
Горошвили,goroshvili,გოლოშვილი,goloshvili
Дадашвили,dadashvili,დათაშვილი,datashvili
Гусанов,gusanov,გასანოვ,gasanov
Доганадзе,doganadze,დოღანაძე,doghanadze
Ширшов,shirshov,შირშოვი,shirshovi
Лобженидзе,lobzhenidze,ლობჟანიძე,lobzhanidze
Мхейдзе,mkheidze,მხეიძე,mkheidze
Кабалов,kabalov,კაბულოვ,kabulov
Кошкелов,koshkelov,კოშკელოვი,koshkelovi
Брелидзе,brelidze,ბრელიძე,brelidze
Михин,mikhin,მიშინ,mishin
Косых,kosikh,კოსიხ,kosikh
Тодеев,todeev,თედეევი,tedeevi
Буркашвили,burkashvili,ბურაშვილი,burashvili
Маргвегашвили,margvegashvili,მარგველაშვილი,margvelashvili
Суликошвили,sulikoshvili,სულიკაშვილი,sulikashvili
Красноперов,krasnoperov,კრასნოპეროვა,krasnoperova
Паторая,patoraia,პატარაია,pataraia
Дугадзе,dugadze,დუგლაძე,dugladze
Петоян,petoian,პეტოიან,petoian
Шавлахов,shavlakhov,შავლახოვი,shavlakhovi
Ревищвили,revischvili,რევიშვილი,revishvili
Мекадзе,mekadze,მელაძე,meladze
Адамиди,adamidi,ადამიდი,adamidi
Байтар,baitar,ბაიარ,baiar
Давитулян,davitulian,დავითულიანი,davituliani
Булухадзе,bulukhadze,ბულუხაძე,bulukhadze
Тучашвили,tuchashvili,ტუჩაშვილი,tuchashvili
Заненашвили,zanenashvili,ზონენაშვილი,zonenashvili
Павленишвили,pavlenishvili,ფავლენიშვილი,pavlenishvili
Дженти,dzhenti,ჟღენტი,zhghenti
Эшба,eshba,ეშბა,eshba
Коротенин,korotenin,კროტენკო,krotenko
Кукасян,kukasian,კუკასიან,kukasian
Касан,kasan,კასანი,kasani
Новорузов,novoruzov,ნოვრუზოვ,novruzov
Кайкацишвили,kaikatsishvili,კაიკაციშვილი,kaikatsishvili
Гаглидзе,gaglidze,გაგნიძე,gagnidze
Каракиян,karakiian,კარაიან,karaian
Бадишян,badishian,ბადიშიან,badishian
Чарашвили,charashvili,ჩარაშვილი,charashvili
Гуринчук,gurinchuk,პინჩუკ,pinchuk
Ключ,kliuch,კლიჩ,klich
Аловидзе,alovidze,ალავიძე,alavidze
Гришкашвили,grishkashvili,გრიშკაშვილი,grishkashvili
Салхинашвили,salkhinashvili,სალხინაშვილი,salkhinashvili
Мачеидзе,macheidze,მაჩაიძე,machaidze
Забнин,zabnin,ზაბნინ,zabnin
Умрихин,umrikhin,უმრიხინი,umrikhini
Джижажиев,dzhizhazhiev,ჟიჟაშვილი,zhizhashvili
Сагария,sagariia,სამარინა,samarina
Асломазов,aslomazov,ასლამაზოვ,aslamazov
Юрковский,iurkovskii,ტურკოვსკი,turkovski
Дургвишвили,durgvishvili,დურგლიშვილი,durglishvili
Фоцхверашвили,fotskhverashvili,ფოცხვერაშვილი,potskhverashvili
Крижановский,krizhanovskii,კრიჟანოვსკი,krizhanovski
Мищеряков,mischeriakov,მიშერიაკოვა,misheriakova
Тодрадзе,todradze,თოდრაძე,todradze
Берьянидзе,ber'ianidze,ბერიანიძე,berianidze
Молошвили,moloshvili,მოლაშვილი,molashvili
Гатенов,gatenov,გათენოვი,gatenovi
Качалов,kachalov,კაჩალოვი,kachalovi
Джангиани,dzhangiani,დჟანოიანი,dzhanoiani
Надирян,nadirian,ნადირიან,nadirian
Квасов,kvasov,კვასოვა,kvasova
Айдинов,aidinov,აიდინოვ,aidinov
Алекьян,alek'ian,ალეკიან,alekian
Гридин,gridin,გრიდინ,gridin
Готошия,gotoshiia,გოთოშია,gotoshia
Папиджанов,papidzhanov,აგადჟანოვ,agadzhanov
Келасония,kelasoniia,კილასონია,kilasonia
Дашьян,dash'ian,დაშიან,dashian
Квачерашвили,kvacherashvili,ხაჩერაშვილი,khacherashvili
Худашвили,khudashvili,ხუდაშვილი,khudashvili
Периханян,perikhanian,პერიხანიან,perikhanian
Никодимов,nikodimov,ნიკოდიმოვი,nikodimovi
Маркоишвили,markoishvili,მარკოიშვილი,markoishvili
Дубровский,dubrovskii,დუბროვსკი,dubrovski
Калантаров,kalantarov,კალანტაროვ,kalantarov
Насхидашвили,naskhidashvili,ნასყიდაშვილი,naskhidashvili
Полянский,polianskii,პოლიანსკი,polianski
Потапенко,potapenko,პოტაპენკო,potapenko
Фазилов,fazilov,აზიზოვ,azizov
Хвостов,khvostov,კოსტოვ,kostov
Рыльков,ril'kov,რილკოვ,rilkov
Шавкацишвили,shavkatsishvili,შავკაციშვილი,shavkatsishvili
Николава,nikolava,ნიკოლავა,nikolava
Раков,rakov,ლაკოვ,lakov
Доборджинидзе,dobordzhinidze,დობორჯგინიძე,doborjginidze
Конадзе,konadze,კოპაძე,kopadze
Кирокозашвили,kirokozashvili,კირაკოზაშვილი,kirakozashvili
Мишвидзе,mishvidze,მიშვიძე,mishvidze
Логашвили,logashvili,ლომაშვილი,lomashvili
Ахмад,akhmad,ახმად,akhmad
Старостин,starostin,სტაროსტინა,starostina
Учидзе,uchidze,უჩიძე,uchidze
Дволишвили,dvolishvili,დვალიშვილი,dvalishvili
Карчевский,karchevskii,კარჩევსკი,karchevski
Касландзия,kaslandziia,კასლანძია,kaslandzia
Мурдухашвили,murdukhashvili,მურდუხაშვილი,murdukhashvili
Гдлян,gdlian,გდლიან,gdlian
Шошашвили,shoshashvili,შოშაშვილი,shoshashvili
Закаев,zakaev,აკაევ,akaev
Элиосидзе,eliosidze,ელიოსიძე,eliosidze
Моргашвили,morgashvili,მოსიაშვილი,mosiashvili
Хабашвили,khabashvili,ხაბაშვილი,khabashvili
Кривов,krivov,კრივოვ,krivov
Казымов,kazimov,კაზიმოვ,kazimov
Гнутов,gnutov,გნუტოვი,gnutovi
Кобияшвили,kobiiashvili,კობიაშვილი,kobiashvili
Китяшвили,kitiashvili,ქიტიაშვილი,qitiashvili
Самонашвили,samonashvili,ამონაშვილი,amonashvili
Кабиношвили,kabinoshvili,გაბინაშვილი,gabinashvili
Диаров,diarov,დიაროვ,diarov
Толиташвили,tolitashvili,თოლიაშვილი,toliashvili
Башелашвили,bashelashvili,ბუშელაშვილი,bushelashvili
Гечечкори,gechechkori,გეგეჭკორი,gegetchkori
Козманашвили,kozmanashvili,კოზმანაშვილი,kozmanashvili
Янтбелидзе,iantbelidze,იანტბელიძე,iantbelidze
Чиченадзе,chichenadze,ჩიღუნაძე,chighunadze
Сакурашвили,sakurashvili,საყურაშვილი,sakhurashvili
Таблеашвили,tableashvili,ტაბლიაშვილი,tabliashvili
Гогеберидзе,gogeberidze,გოგიბერიძე,gogiberidze
Киоргадзе,kiorgadze,გიორგაძე,giorgadze
Сухоян,sukhoian,სოხოიან,sokhoian
Амеров,amerov,ამიროვ,amirov
Банзаладзе,banzaladze,ბანძალაძე,bandzaladze
Авознели,avozneli,ავაზნელი,avazneli
Бенделян,bendelian,ბენდელიანი,bendeliani
Местумвришвили,mestumvrishvili,მესტუმრიშვილი,mestumrishvili
Токашвили,tokashvili,ტოკაშვილი,tokashvili
Михайлян,mikhailian,მიხაილიანი,mikhailiani
Кердинашвили,kerdinashvili,კერდიკაშვილი,kerdikashvili
Звеададзе,zveadadze,ზვიადაძე,zviadadze
Атанелашвили,atanelashvili,ათანელაშვილი,atanelashvili
Каджаян,kadzhaian,კადჟოიან,kadzhoian
Чихвария,chikhvariia,ჩიხვარია,chikhvaria
Куцо,kutso,კუც,kuts
Сагаян,sagaian,საგოიან,sagoian
Сурженко,surzhenko,სურჟენკო,surzhenko
Маминашвили,maminashvili,მამინაშვილი,maminashvili
Панкелашвили,pankelashvili,პანკელაშვილი,pankelashvili
Гурьев,gur'ev,გულიევ,guliev
Абдалов,abdalov,აბდალოვი,abdalovi
Серонян,seronian,სეროპიან,seropian
Гамов,gamov,გამოვი,gamovi
Чугулашвили,chugulashvili,ჩუგუაშვილი,chuguashvili
Витенко,vitenko,ვოიტენკო,voitenko
Сокурашвили,sokurashvili,სოკურაშვილი,sokurashvili
Квиркелия,kvirkeliia,კვირკელია,kvirkelia
Логазашвили,logazashvili,ლაგაზაშვილი,lagazashvili
Деев,deev,დეევ,deev
Барачашвили,barachashvili,ბარაჩაშვილი,barachashvili
Бендукидзе,bendukidze,ბენდუკიძე,bendukidze
Чернобривец,chernobrivets,ჩერნობროვაია,chernobrovaia
Дзлиеришвили,dzlierishvili,ძლიერიშვილი,dzlierishvili
Махошвили,makhoshvili,მახოშვილი,makhoshvili
Зархозашвили,zarkhozashvili,ზარხოზაშვილი,zarkhozashvili
Кочечеладзе,kochecheladze,გაჩეჩილაძე,gachechiladze
Деасамидзе,deasamidze,დიასამიძე,diasamidze
Пенкришвили,penkrishvili,ფეიქრიშვილი,peiqrishvili
Кикалашвили,kikalashvili,კიკალიშვილი,kikalishvili
Бедушвили,bedushvili,ბედოშვილი,bedoshvili
Чантария,chantariia,ჩანთარია,chantaria
Филенко,filenko,სილენკო,silenko
Серопов,seropov,სეროფოვ,seropov
Подольский,podol'skii,პოდოლსკი,podolski
Казазишвили,kazazishvili,კაზაზიშვილი,kazazishvili
Хахалейшвили,khakhaleishvili,ხახალეიშვილი,khakhaleishvili
Тропезонян,tropezonian,თოპეზიან,topezian
Качуров,kachurov,კუჩუროვ,kuchurov
Пацинашвили,patsinashvili,ფაცინაშვილი,patsinashvili
Цикадзе,tsikadze,ცინაძე,tsinadze
Бетиашвили,betiashvili,ბეთიაშვილი,betiashvili
Польский,pol'skii,პოლსკი,polski
Гейкин,geikin,გრიკიან,grikian
Гзобава,gzobava,გზობავა,gzobava
Амилахвари,amilakhvari,ამილახვარი,amilakhvari
Крайнюков,krainiukov,კრაინიუკოვა,krainiukova
Усеин,usein,გუსეინ,gusein
Габисиани,gabisiani,გაბისიანი,gabisiani
Цигаришвили,tsigarishvili,წიქარიშვილი,tsiqarishvili
Мельниченко,mel'nichenko,მელნიჩენკო,melnichenko
Сушко,sushko,სუშკო,sushko
Каплунов,kaplunov,კაპლუნ,kaplun
Абиян,abiian,აბოიან,aboian
Мамеджанов,mamedzhanov,მამედჟანოვა,mamedzhanova
Войтов,voitov,ვოიტოვა,voitova
Мосияшвили,mosiiashvili,მოსიაშვილი,mosiashvili
Габоян,gaboian,გაბოიან,gaboian
Чилава,chilava,ჩიქავა,chiqava
Стрижаков,strizhakov,სტრიჟაკოვა,strizhakova
Какидашвили,kakidashvili,კაკიაშვილი,kakiashvili
Терешин,tereshin,ტერეშკინ,tereshkin
Джаниладзе,dzhaniladze,ძნელაძე,dzneladze
Азиев,aziev,აზიევ,aziev
Жоржольян,zhorzhol'ian,ჟორჟოლიანი,zhorzholiani
Тедлиашвили,tedliashvili,თედლიაშვილი,tedliashvili
Бинатов,binatov,ბინათოვ,binatov
Бокрадзе,bokradze,ბერაძე,beradze
Хунцелия,khuntseliia,ხუნწელია,khuntselia
Муравьев,murav'ev,მურავიევ,muraviev
Мансур,mansur,მანტუა,mantua
Ахпотелов,akhpotelov,ახპატელოვი,akhpatelovi
Одекадзе,odekadze,ოდიკაძე,odikadze
Догузия,doguziia,დოგუზია,doguzia
Тевтурадзе,tevturadze,თევდორაძე,tevdoradze
Рафаелян,rafaelian,რაფაელიან,rapaelian
Аджалов,adzhalov,აშრალოვ,ashralov
Чичва,chichva,ჩიჩუა,chichua
Пащян,paschian,პაშიან,pashian
Пепия,pepiia,ფიფია,pipia
Пазиашвили,paziashvili,პაზიაშვილი,paziashvili
Гегошвили,gegoshvili,გოგოშვილი,gogoshvili
Аивазов,aivazov,აივაზოვ,aivazov
Кекелишвили,kekelishvili,კეკელიშვილი,kekelishvili
Досаев,dosaev,ქოსაევ,qosaev
Согинашвили,soginashvili,გოგინაშვილი,goginashvili
Кургенидзе,kurgenidze,გურგენიძე,gurgenidze
Табашидзе,tabashidze,ტაბაშიძე,tabashidze
Саномян,sanomian,სანოსიან,sanosian
Горкун,gorkun,ბოვკუნ,bovkun
Малакшанидзе,malakshanidze,მალაქშანიძე,malaqshanidze
Полозов,polozov,პოლოზოვა,polozova
Тикишвили,tikishvili,ტიკიშვილი,tikishvili
Лысов,lisov,ლისოვა,lisova
Дзебизашвили,dzebizashvili,ძებისაშვილი,dzebisashvili
Смирба,smirba,სმირბა,smirba
Уджираули,udzhirauli,უძილაური,udzilauri
Вашикадзе,vashikadze,ვაშაკიძე,vashakidze
Джинория,dzhinoriia,ჯინორია,jinoria
Карапитьян,karapit'ian,კარაპეტიან,karapetian
Лагоеви,lagoevi,გაგოევი,gagoevi
Кочеладзе,kocheladze,კოჩლაძე,kochladze
Баирам,bairam,ბაირამ,bairam
Нанеишвили,naneishvili,ნანეიშვილი,naneishvili
Голушко,golushko,გალუშკო,galushko
Чалария,chalariia,ჩალაია,chalaia
Бухраидзе,bukhraidze,ბუხრაიძე,bukhraidze
Ивлев,ivlev,ივლევ,ivlev
Эделашвили,edelashvili,ედელაშვილი,edelashvili
Сафорян,saforian,საარიან,saarian
Бербигашвили,berbigashvili,ბერიაშვილი,beriashvili
Зурабошвили,zuraboshvili,ზურაბოშვილი,zuraboshvili
Иладзе,iladze,კილაძე,kiladze
Туманашвили,tumanashvili,თუმანიშვილი,tumanishvili
Цагарешивили,tsagareshivili,ცაგარეიშვილი,tsagareishvili
Спирин,spirin,სპირინა,spirina
Усуп,usup,უსუფ,usup
Бекир,bekir,ბეკერ,beker
Кахокидзе,kakhokidze,გახოკიძე,gakhokidze
Музашвилли,muzashvilli,მუზაშვილი,muzashvili
Панцава,pantsava,პანწკავა,pantskava
Кабаля,kabalia,კაკალია,kakalia
Щербан,scherban,ჩებან,cheban
Полунин,polunin,პოლუნინა,polunina
Мешков,meshkov,მეშკოვი,meshkovi
Джогашвили,dzhogashvili,ძმორაშვილი,dzmorashvili
Лаишвили,laishvili,ლაიშვილი,laishvili
Мтварелидзе,mtvarelidze,მთვარელიძე,mtvarelidze
Пулая,pulaia,ფულარია,pularia
Шангуа,shangua,შანგუა,shangua
Шишманидзе,shishmanidze,შიშმანიძე,shishmanidze
Коротаев,korotaev,კოროტაევ,korotaev
Тувалишвили,tuvalishvili,დვალიშვილი,dvalishvili
Далекашвили,dalekashvili,ფალელაშვილი,palelashvili
Кулимбеков,kulimbekov,კულუმბეკოვი,kulumbekovi
Берузашвили,beruzashvili,ბერუაშვილი,beruashvili
Чоталишвили,chotalishvili,ჩოთალიშვილი,chotalishvili
Бабаянц,babaiants,ბაბაიანც,babaiants
Васенко,vasenko,ვასენკო,vasenko
Гашев,gashev,გასოევ,gasoev
Рзаев,rzaev,რზაევ,rzaev
Баужадзе,bauzhadze,ბაუჟაძე,bauzhadze
Зедания,zedaniia,ზედანია,zedania
Килорава,kilorava,მილორავა,milorava
Слепченко,slepchenko,სლეპჩენკო,slepchenko
Хатунов,khatunov,ხატუნოვა,khatunova
Себискверидзе,sebiskveridze,სებისკვერიძე,sebiskveridze
Гвешадзе,gveshadze,გვეხაძე,gvekhadze
Гергия,gergiia,გერგაია,gergaia
Мелкуев,melkuev,მელქუევი,melquevi
Зургашвили,zurgashvili,ზურგაშვილი,zurgashvili
Каргашвили,kargashvili,კარგიშვილი,kargishvili
Кобанашвили,kobanashvili,კოზანაშვილი,kozanashvili
Начкения,nachkeniia,ნაჭყებია,natchkhebia
Цхондия,tskhondiia,ცხონდია,tskhondia
Девназашвили,devnazashvili,დევნოზაშვილი,devnozashvili
Бердзинашвили,berdzinashvili,ბერძენაშვილი,berdzenashvili
Милиношвили,milinoshvili,მიმინოშვილი,miminoshvili
Джолохов,dzholokhov,ჩოლოხოვ,cholokhov
Гавакеташвили,gavaketashvili,გავაკეთაშვილი,gavaketashvili
Джамашурия,dzhamashuriia,ჯამაშურია,jamashuria
Каишаури,kaishauri,კაიშაური,kaishauri
Старниченко,starnichenko,სტარნიჩენკო,starnichenko
Галиев,galiev,ალიევ,aliev
Ильяшенко,il'iashenko,ილიაშენკო,iliashenko
Скороходов,skorokhodov,სკოროხოდოვი,skorokhodovi
Гребенкин,grebenkin,გრებენკინი,grebenkini
Татладзе,tatladze,თოთლაძე,totladze
Молозин,molozin,მოლოდინი,molodini
Чкания,chkaniia,ჟვანია,zhvania
Чичиешвили,chichieshvili,ჩიჩიაშვილი,chichiashvili
Звамбая,zvambaia,ზვამბაია,zvambaia
Урузашвили,uruzashvili,ურუზაშვილი,uruzashvili
Мамиконян,mamikonian,მამიკონიან,mamikonian
Гусеин,gusein,გუსეინ,gusein
Месхешвили,meskheshvili,მესხიშვილი,meskhishvili
Элиозишвили,eliozishvili,ელიოზიშვილი,eliozishvili
Безгинов,bezginov,ბეჟანოვ,bezhanov
Пименов,pimenov,პიმენოვ,pimenov
Нагапетян,nagapetian,ნაგაპეტიან,nagapetian
Махароблишвили,makharoblishvili,მახარობლიშვილი,makharoblishvili
Давришян,davrishian,დავრიშიან,davrishian
Барковский,barkovskii,ბალკოვსკი,balkovski
Алещенко,aleschenko,ლევჩენკო,levchenko
Чолакян,cholakian,ჩოლახიან,cholakhian
Пригодзе,prigodze,ფაილოძე,pailodze
Пертоя,pertoia,პერტაია,pertaia
Дарвинян,darvinian,დარბინიან,darbinian
Отнашвили,otnashvili,ოთიაშვილი,otiashvili
Федосеев,fedoseev,ფედოსეევი,pedoseevi
Чечерадзе,checheradze,ჩოჩორაძე,chochoradze
Ковахидзе,kovakhidze,კობახიძე,kobakhidze
Бекеладзе,bekeladze,ბედელაძე,bedeladze
Чубко,chubko,ჩუბკო,chubko
Леснидзе,lesnidze,ლესნიძე,lesnidze
Ратишвили,ratishvili,რატიშვილი,ratishvili
Гучаев,guchaev,გუჩაევ,guchaev
Тотунашвили,totunashvili,ტეტუნაშვილი,tetunashvili
Яцук,iatsuk,იაცუკ,iatsuk
Шегелия,shegeliia,შეგელია,shegelia
Локтев,loktev,ლოკტევა,lokteva
Теднашвили,tednashvili,თედიაშვილი,tediashvili
Ищук,ischuk,იშჩუკ,ishchuk
Ступак,stupak,შპაკ,shpak
Непаришвили,neparishvili,ნეფარიშვილი,neparishvili
Бегиашвилли,begiashvilli,ბეგიაშვილი,begiashvili
Фридман,fridman,ფრიდმან,pridman
Коцетадзе,kotsetadze,კაცეტაძე,katsetadze
Квирия,kviriia,კვირტია,kvirtia
Токликашвили,toklikashvili,ტოკლიკაშვილი,toklikashvili
Добардженидзе,dobardzhenidze,ბურძენიძე,burdzenidze
Грекул,grekul,გრეკუ,greku
Пайлеванян,pailevanian,პაილევანიან,pailevanian
Маргорян,margorian,მარგარიან,margarian
Пригвадзе,prigvadze,ბრიგვაძე,brigvadze
Тутунашвили,tutunashvili,ტეტუნაშვილი,tetunashvili
Карпушин,karpushin,კარპუხინა,karpukhina
Цискорошвили,tsiskoroshvili,ცისკარიშვილი,tsiskarishvili
Усупов,usupov,უსუფოვ,usupov
Сугян,sugian,სუგიანი,sugiani
Албердян,alberdian,ალბერდიან,alberdian
Кокаия,kokaiia,კოკაია,kokaia
Бутырин,butirin,ბუტილი,butili
Кившивгнец,kivshivgnets,ტიშინეცი,tishinetsi
Карлов,karlov,კარპოვ,karpov
Джандиери,dzhandieri,ჯანდიერი,jandieri
Петрук,petruk,პეტრუ,petru
Тамоев,tamoev,ტამოევ,tamoev
Карабаки,karabaki,ქარაბაკი,qarabaki
Биркаиа,birkaia,ბირკაია,birkaia
Самат,samat,სამათ,samat
Джугунашвили,dzhugunashvili,გუგუნაშვილი,gugunashvili
Балалашвили,balalashvili,ბალალაშვილი,balalashvili
Бестоев,bestoev,ბესტაევი,bestaevi
Дандлишвили,dandlishvili,დანდლიშვილი,dandlishvili
Будник,budnik,რუდნიკ,rudnik
Джангарадзе,dzhangaradze,ზანგალაძე,zangaladze
Катешвили,kateshvili,მათეშვილი,mateshvili
Урумадзе,urumadze,ირემაძე,iremadze
Когидзе,kogidze,გოგიძე,gogidze
Беташвили,betashvili,ბეთაშვილი,betashvili
Соколовский,sokolovskii,სოკოლოვსკი,sokolovski
Джаманашвили,dzhamanashvili,ძამანაშვილი,dzamanashvili
Соголашвили,sogolashvili,სოგოლაშვილი,sogolashvili
Фарулава,farulava,ფარულავა,parulava
Себискурадзе,sebiskuradze,სებისკვერაძე,sebiskveradze
Чичилидзе,chichilidze,ჩიჩილიძე,chichilidze
Смаилов,smailov,სმაილოვ,smailov
Шаробидзе,sharobidze,შარაბიძე,sharabidze
Киракосьян,kirakos'ian,კირაკოსიან,kirakosian
Фармонян,farmonian,პარონიან,paronian
Габидзе,gabidze,გაბაიძე,gabaidze
Чехонолидзе,chekhonolidze,ჭოხონელიძე,tchokhonelidze
Пилавов,pilavov,პილავოვი,pilavovi
Гигенейшвили,gigeneishvili,გიგინეიშვილი,gigineishvili
